TOPS        PRESSURE   Group Index   Group Description     
479.00000   40.08527   4             02.Jan 2027 - 00:00:00
479.50000   40.08599   4             02.Jan 2027 - 00:00:00
480.00000   40.08671   4             02.Jan 2027 - 00:00:00
480.50000   40.08743   4             02.Jan 2027 - 00:00:00
481.00000   40.08815   4             02.Jan 2027 - 00:00:00
481.50000   40.08887   4             02.Jan 2027 - 00:00:00
482.00000   40.08960   4             02.Jan 2027 - 00:00:00
482.50000   40.09032   4             02.Jan 2027 - 00:00:00
483.00000   40.09103   4             02.Jan 2027 - 00:00:00
483.50000   40.09175   4             02.Jan 2027 - 00:00:00
484.00000   40.09248   4             02.Jan 2027 - 00:00:00
484.50000   40.09320   4             02.Jan 2027 - 00:00:00
485.00000   40.09392   4             02.Jan 2027 - 00:00:00
485.50000   40.09464   4             02.Jan 2027 - 00:00:00
486.00000   40.09536   4             02.Jan 2027 - 00:00:00
486.50000   40.09608   4             02.Jan 2027 - 00:00:00
487.00000   40.09680   4             02.Jan 2027 - 00:00:00
487.50000   40.09752   4             02.Jan 2027 - 00:00:00
488.00000   40.09824   4             02.Jan 2027 - 00:00:00
488.50000   40.09896   4             02.Jan 2027 - 00:00:00
489.00000   40.09969   4             02.Jan 2027 - 00:00:00
489.50000   40.10041   4             02.Jan 2027 - 00:00:00
490.00000   40.10113   4             02.Jan 2027 - 00:00:00
490.50000   40.10185   4             02.Jan 2027 - 00:00:00
491.00000   40.10257   4             02.Jan 2027 - 00:00:00
491.50000   40.10329   4             02.Jan 2027 - 00:00:00
492.00000   40.10401   4             02.Jan 2027 - 00:00:00
492.50000   40.10473   4             02.Jan 2027 - 00:00:00
493.00000   40.10545   4             02.Jan 2027 - 00:00:00
493.50000   40.10617   4             02.Jan 2027 - 00:00:00
494.00000   40.10690   4             02.Jan 2027 - 00:00:00
494.50000   40.10762   4             02.Jan 2027 - 00:00:00
495.00000   40.10834   4             02.Jan 2027 - 00:00:00
495.50000   40.10906   4             02.Jan 2027 - 00:00:00
496.00000   40.10978   4             02.Jan 2027 - 00:00:00
496.50000   40.11050   4             02.Jan 2027 - 00:00:00
497.00000   40.11122   4             02.Jan 2027 - 00:00:00
497.50000   40.11194   4             02.Jan 2027 - 00:00:00
498.00000   40.11266   4             02.Jan 2027 - 00:00:00
498.50000   40.11338   4             02.Jan 2027 - 00:00:00
499.00000   40.11411   4             02.Jan 2027 - 00:00:00
499.50000   40.11483   4             02.Jan 2027 - 00:00:00

